CellID,DNA1,BG1,BG2,BG3,DNA2,CD25,CD2,CD10,DNA3,CD163,CD3D,CD5,DNA4,CD30,ACTIN,CD45,DNA5,CD206,CD68,PD1,DNA6,KI67,CD11C,CD7,DNA7,CD8A,FOXP3,CD20,DNA8,CD4,HLADR,PSTAT3,DNA9,PS6,PERK,CD21,DNA10,CD43,NOS2,PDL1,DNA11,CD11B,CD57,MHCI,DNA12,CD15,ASMA,CD56,X_centroid,Y_centroid,Area,MajorAxisLength,MinorAxisLength,Eccentricity,Solidity,Extent,Orientation,CD25_expression,CD163_expression,CD3D_expression,CD45_expression,CD206_expression,CD68_expression,PD1_expression,KI67_expression,CD11C_expression,CD8A_expression,FOXP3_expression,CD20_expression,CD4_expression,HLADR_expression,CD21_expression,CD43_expression,NOS2_expression,PDL1_expression,CD11B_expression,CD57_expression,MHCI_expression,CD15_expression,ASMA_expression,CD56_expression,detailed_cell_type,broad_cell_type
3503,32469.07317,880.6341463,883.0121951,1133.560976,29166.7561,706.695122,880.0731707,1713.463415,16239.45122,527.8902439,1564.902439,1793.280488,21491.92683,1287.792683,2248.097561,2551.987805,7453.878049,1358.060976,313.597561,2666.963415,16317.71951,941.8292683,151.4634146,769.8780488,20132.93902,474.8170732,151.2073171,881.304878,14862.93902,1775.756098,653.5,2806.487805,13039.62195,812.8292683,285.304878,1468.914634,9763.914634,1383.963415,422.3414634,1311.45122,7359.841463,632.0,165.097561,2459.414634,6706.560976,1359.707317,316.7926829,3314.182927,636.7926829,742.8536585,82,12.5130826,8.602452027,0.726206489,0.931818182,0.573426573,0.686974477,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,T Cell,T Cells
3504,32847.20769,896.7461538,546.3923077,1112.661538,29798.26154,728.5769231,743.3538462,1639.561538,16483.85385,569.0461538,1171.584615,1758.338462,21919.14615,1327.853846,6441.238462,4277.7,7693.692308,1570.761538,395.0076923,2515.723077,16857.93846,530.2692308,223.9,897.4076923,20843.87692,647.2769231,121.7692308,2892.384615,15384.23077,2127.830769,616.2384615,2787.0,13618.69231,655.7615385,279.8461538,1611.930769,9959.707692,1782.261538,410.3461538,1293.838462,7412.138462,836.7538462,159.3769231,3189.130769,6811.592308,1386.4,278.6153846,3233.238462,671.8076923,745.7153846,130,19.93209248,9.044804813,0.89111324,0.82278481,0.601851852,-0.223115984,1,0,1,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,Helper T Cell,T Cells
3505,18809.2454,967.5705521,577.5460123,1056.220859,17015.68098,705.4846626,767.208589,1502.748466,9632.079755,544.392638,1248.312883,1742.239264,12460.58896,1285.723926,3161.306748,2509.460123,4435.190184,1465.055215,391.4969325,2784.386503,9198.90184,422.0920245,113.6257669,1166.447853,11650.80982,458.2147239,137.4785276,1263.601227,8769.417178,2194.717791,545.2699387,2784.233129,7697.98773,638.1717791,252.7300613,1417.993865,5647.226994,1229.834356,391.8159509,1314.435583,4273.190184,585.9263804,154.7239264,1777.546012,3873.030675,1258.220859,430.1472393,3295.134969,718.0184049,744.5153374,163,17.5467492,12.19491312,0.719014009,0.953216374,0.603703704,0.523961173,1,0,1,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,Helper T Cell,T Cells
3506,40449.22105,834.9578947,477.7157895,1073.873684,35299.17895,695.0736842,816.8631579,1594.936842,20693.67368,528.9473684,1579.915789,1781.652632,26845.70526,1270.252632,2679.515789,2528.747368,9793.231579,1335.305263,318.7157895,2731.694737,20500.14737,410.7368421,148.9157895,607.3052632,24888.53684,433.7263158,131.2947368,1844.210526,19091.54737,1818.515789,485.7894737,2793.863158,16609.49474,660.6842105,281.4842105,1453.652632,12467.25263,1066.421053,426.6947368,1294.242105,8554.484211,646.8526316,161.5368421,2421.463158,8010.905263,1355.884211,239.7263158,3264.084211,809.4736842,745.2421053,95,18.03330761,7.767567679,0.902478694,0.778688525,0.465686275,0.388306836,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,T Cell,T Cells
3507,36919.00556,858.4333333,550.3111111,1097.161111,31133.73333,696.2444444,557.5888889,1744.9,16502.12222,508.7888889,1452.144444,1784.427778,22586.67778,1216.033333,7155.355556,3279.277778,8485.116667,1271.05,326.3444444,2541.4,16894.06111,411.2888889,796.2666667,1306.194444,20895.37222,468.5611111,320.5777778,2507.905556,16293.36667,2174.005556,657.0222222,2835.427778,13668.32778,673.2,276.55,1159.516667,9482.1,1495.272222,415.1166667,1317.277778,5757.316667,727.9166667,163.5888889,5069.372222,5587.866667,1257.711111,782.1055556,3286.055556,987.7888889,744.8277778,180,20.31797606,11.97557584,0.807835573,0.882352941,0.557275542,-0.927585422,1,0,1,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,Regulatory T Cell,T Cells
3508,38600.54032,1018.528226,619.1572581,1124.810484,33249.92339,804.0040323,1021.495968,1702.399194,19409.87903,608.4798387,1814.548387,1829.471774,24977.31855,1430.040323,4086.971774,4385.294355,8751.649194,1592.737903,330.4395161,2491.245968,19112.91532,511.4596774,275.7137097,1218.008065,23193.6129,477.0887097,154.4637097,2065.818548,17506.52016,2404.141129,623.108871,2815.947581,15489.21371,710.1209677,318.2217742,1480.270161,11304.72581,1253.479839,460.4475806,1340.596774,8697.459677,694.7298387,173.7540323,2639.649194,7690.576613,1449.854839,196.1814516,3371.766129,579.2459677,750.5604839,248,22.19390555,14.41831795,0.760231618,0.942965779,0.645833333,0.106365011,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,Helper T Cell,T Cells
3509,38599.33092,872.7463768,548.5169082,1114.978261,35384.28986,711.7318841,955.0942029,1762.657005,17708.2029,515.5241546,2187.628019,1832.676329,24913.81643,1241.26087,6086.060386,3225.103865,9225.128019,1320.644928,321.9202899,2862.374396,18597.87681,448.6859903,495.1231884,1694.681159,23487.61111,512.9879227,234.647343,1347.060386,17819.24155,2709.896135,567.8164251,2824.28744,14403.70048,685.8067633,284.6376812,1019.806763,10042.44444,1670.115942,414.2487923,1307.096618,5764.070048,697.2874396,158.2874396,3359.497585,5691.147343,1254.074879,493.6183575,3291.347826,1019.277778,751.6666667,414,28.04385003,20.17648424,0.694531814,0.867924528,0.638888889,0.469273394,1,0,1,1,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,Regulatory T Cell,T Cells
3510,19408.77778,1073.305556,848.5138889,1133.944444,18366.93056,635.0138889,720.7083333,1647.916667,9398.319444,525.8333333,1350.527778,1852.680556,12335.125,1211.041667,10767.58333,5247.958333,5002.75,1279.180556,314.5277778,3248.916667,10526.61111,472.2638889,275.4583333,1037.083333,12008.69444,436.8888889,139.8611111,5399.75,8820.361111,2193.902778,563.0694444,2796.263889,8226.763889,705.5555556,261.5694444,1965.819444,5912.208333,1449.569444,429.9027778,1319.194444,4759.375,647.625,175.3194444,5793.013889,3961.5,1320.5,1359.430556,3370.291667,356.125,743.875,72,13.52916698,7.718338677,0.821300224,0.818181818,0.6,-1.142590862,1,0,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,1,1,Helper T Cell,T Cells
3511,32753.26531,871.2108844,646.5034014,1113.278912,30999.94558,732.4081633,814.0204082,1634.496599,17268.66667,549.2312925,1185.517007,1768.265306,22468.90476,1318.163265,3034.346939,2496.183673,8118.006803,1356.102041,325.7959184,2501.632653,16361.89116,428.8911565,170.2585034,1016.734694,20053.46939,452.5034014,173.4353741,2471.408163,15055.88435,1846.714286,498.3945578,2825.136054,13126.05442,666.9251701,282.5510204,1618.07483,9789.62585,1055.455782,415.6190476,1302.591837,7035.068027,646.0748299,167.8979592,3514.598639,6486.809524,1370.945578,275.2108844,3249.278912,801.4693878,748.8571429,147,17.140145,11.71761394,0.729823483,0.875,0.628205128,0.059862169,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,Regulatory T Cell,T Cells
3512,22188.37594,983.7894737,869.7894737,1094.661654,19905.90226,718.3984962,1056.661654,1606.315789,11297.76692,661.8120301,1058.097744,1791.285714,15542.78195,1253.015038,2593.406015,2368.947368,5646.383459,1284.578947,311.3383459,2693.323308,11224.3609,408.075188,486.5413534,819.2406015,14300.84962,1364.466165,120.9022556,1301.729323,10881.85714,1572.120301,453.924812,2797.984962,9283.37594,962.2180451,271.8571429,1487.218045,7090.06015,1172.533835,403.924812,1398.924812,4882.323308,706.2030075,158.5037594,2604.488722,4607.842105,1244.293233,325.3984962,3375.887218,854.0977444,745.8646617,133,14.87872116,11.50927643,0.633748263,0.95,0.682051282,-0.465014871,1,1,1,1,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,Cytotoxic T Cell,T Cells
3513,44648.96923,1012.938462,602.6615385,1140.0,41642.23077,818.8923077,875.4,1676.215385,23914.56923,632.4,2512.830769,1872.261538,29678.50769,1497.369231,4318.015385,5299.723077,10635.52308,1575.0,374.1076923,2468.107692,23212.95385,731.2461538,226.0461538,1882.861538,27952.38462,505.0461538,150.0923077,2623.030769,21572.87692,2515.015385,668.4461538,2813.8,19228.03077,1870.292308,354.9692308,1671.753846,14258.0,1780.923077,511.4307692,1358.169231,10576.84615,710.3076923,195.1692308,2903.461538,9592.076923,1596.153846,207.5076923,3358.676923,451.2769231,744.8153846,65,10.4679295,8.2371199,0.617091967,0.902777778,0.590909091,-0.141555815,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0,1,1,1,0,1,1,1,0,1,Helper T Cell,T Cells
3514,28012.76147,895.7568807,594.3577982,1091.389908,24179.29817,745.206422,1159.045872,1571.880734,13724.55963,528.2614679,2178.105505,1903.715596,17817.18807,1223.711009,3685.279817,4485.330275,6452.779817,1272.307339,296.3944954,2719.830275,13425.05963,405.8899083,110.266055,1315.614679,16503.22936,991.4770642,386.4036697,1295.853211,12393.97706,2054.266055,490.440367,2789.041284,10926.90367,621.0091743,263.1513761,1362.720183,7978.96789,1314.752294,402.3119266,1315.761468,5833.288991,589.3623853,154.3348624,2555.37156,5357.256881,1271.298165,329.0366972,3305.266055,786.6880734,749.4082569,218,20.02353022,14.77568699,0.674892367,0.927659574,0.637426901,0.875941695,1,0,1,1,0,0,1,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,Regulatory T Cell,T Cells
3515,26564.31387,981.1094891,917.1313869,1229.029197,23384.88321,776.540146,1137.532847,1912.007299,12660.29927,554.2919708,1016.175182,1856.759124,17166.90511,1339.394161,3001.905109,2224.992701,6061.291971,1403.839416,326.1021898,2413.233577,12213.64234,473.6861314,131.6423358,940.189781,14893.33577,551.2408759,132.2262774,1637.649635,11602.56204,1929.189781,474.4452555,2840.875912,9945.277372,704.5547445,288.7737226,1361.963504,6976.131387,1004.072993,425.9635036,1310.043796,4615.189781,612.5693431,161.189781,2623.452555,4241.70073,1339.021898,382.3138686,3341.489051,927.9635036,746.3941606,137,13.97376666,12.70239427,0.416758594,0.951388889,0.752747253,-0.468669711,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,Helper T Cell,T Cells
3516,36083.22222,934.2936508,606.6904762,1118.293651,33341.03175,798.8095238,918.6904762,1730.706349,19091.98413,593.8095238,1474.515873,1913.111111,23711.92063,1335.047619,6938.261905,5943.404762,8536.857143,1444.111111,348.8333333,2517.722222,18627.85714,434.2698413,981.8174603,1045.293651,21893.53175,475.5555556,712.7539683,4387.365079,17453.10317,1937.873016,621.3730159,2818.626984,15298.34127,678.7698413,320.7063492,1697.420635,10474.03175,1148.531746,461.1666667,1332.785714,7856.269841,869.4126984,182.3174603,5857.547619,7265.539683,1455.420635,764.2380952,3358.873016,330.015873,748.1507937,126,19.56946403,8.831849188,0.892368415,0.834437086,0.494117647,-1.03408367,1,0,1,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,1,1,0,1,1,Regulatory T Cell,T Cells
3517,35791.37931,1021.735632,597.5172414,1125.643678,31730.12644,804.1034483,778.5172414,1752.735632,18214.1954,624.9770115,814.8735632,1866.367816,22443.77011,1403.057471,6497.034483,4630.275862,7800.83908,1474.402299,375.2413793,2757.643678,17303.56322,479.7241379,317.2068966,713.1609195,19935.4023,460.2413793,137.9425287,4356.62069,16354.13793,1947.045977,546.6551724,2832.643678,14345.09195,838.137931,333.2413793,1720.195402,9774.287356,1020.034483,468.3908046,1331.333333,7245.735632,777.0344828,188.0229885,5085.965517,6774.770115,1477.816092,1110.655172,3345.735632,344.7816092,745.6896552,87,12.62015944,9.051060347,0.696877013,0.925531915,0.659090909,-0.957890009,1,1,1,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0,Helper T Cell,T Cells
3518,42316.67797,1013.016949,498.8983051,1099.237288,37053.25424,767.0338983,695.6101695,1634.305085,20959.62712,591.220339,539.4237288,1758.661017,28132.32203,1351.949153,3786.305085,2615.288136,9238.59322,1528.338983,407.7288136,2355.40678,21431.45763,466.7118644,119.8644068,571.1355932,26084.27119,447.2033898,119.3389831,1874.830508,19353.0678,1521.186441,604.0,2768.0,17200.20339,614.3898305,288.5423729,1489.813559,12778.52542,940.779661,399.9322034,1281.20339,9268.949153,647.5423729,152.6779661,1518.118644,8318.59322,1354.016949,306.559322,3306.322034,678.8644068,746.5423729,59,12.2541068,6.458897781,0.84981551,0.983333333,0.567307692,-0.479417122,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Macrophage,Other Cells
3519,35882.39796,866.8112245,500.7704082,1088.076531,29042.90816,687.1479592,555.8979592,1550.494898,16562.80102,505.2346939,1623.831633,1771.719388,22746.15816,1263.066327,4000.454082,2740.403061,8249.056122,1302.755102,316.494898,2365.158163,16612.29592,418.6326531,179.5153061,1618.867347,20641.57143,1055.352041,431.3418367,2147.193878,15909.04082,1820.612245,476.8418367,2804.882653,13894.7551,631.0918367,286.1479592,1224.091837,10088.32143,1108.045918,419.5663265,1302.816327,6751.147959,637.0561224,164.7295918,3427.035714,6420.382653,1337.770408,1702.239796,3162.591837,888.8571429,750.5969388,196,18.80904776,13.74802328,0.682456655,0.91588785,0.6125,-0.269078976,1,0,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,Regulatory T Cell,T Cells
3520,30769.36957,832.173913,525.4347826,1082.01087,26071.16304,619.5434783,999.326087,1602.467391,12595.16304,455.5543478,2099.326087,1865.369565,17915.33696,1096.76087,9675.228261,4288.978261,6827.934783,1141.858696,279.9456522,2642.956522,13855.25,361.0543478,672.5978261,3037.826087,17155.28261,519.8152174,139.1956522,1752.826087,12960.95652,2979.891304,379.7173913,2798.641304,10405.17391,577.9782609,250.9021739,917.2065217,7076.184783,1425.391304,375.0108696,1283.097826,3817.271739,681.4565217,146.326087,2579.706522,3983.271739,1084.771739,328.6521739,3135.554348,1041.032609,747.1630435,92,14.61684939,8.203455008,0.827658002,0.92,0.681481481,-0.084158406,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,Helper T Cell,T Cells
3521,35553.8,927.1857143,574.0857143,1108.5,32942.32857,743.5428571,699.1142857,1646.371429,18721.62857,573.6714286,2074.314286,1808.542857,23452.1,1363.371429,4267.571429,3793.4,8589.042857,2150.285714,335.7,2396.2,18499.11429,440.5285714,969.3142857,1360.642857,22430.4,490.1142857,147.5285714,2072.228571,16843.04286,2246.842857,604.9428571,2875.985714,14976.61429,716.5285714,317.6857143,1627.057143,10971.61429,1595.457143,476.8142857,1379.014286,8402.614286,925.0285714,179.7714286,3744.771429,7697.028571,1446.7,206.8857143,3389.957143,460.1,746.8285714,70,10.70949992,8.585160385,0.597807477,0.945945946,0.578512397,-0.88747844,1,0,1,1,1,0,0,0,1,0,0,0,1,0,0,1,1,1,1,0,1,0,0,1,Helper T Cell,T Cells
3522,35822.17568,1068.445946,760.2027027,1121.108108,31547.2973,774.2567568,842.5675676,1670.567568,17640.58108,610.7162162,1133.891892,1754.256757,23186.14865,1432.486486,1666.972973,2055.094595,7866.202703,1358.77027,323.2027027,2471.108108,17376.47297,882.7567568,534.9594595,787.9324324,21065.45946,1245.0,124.3243243,997.2162162,15943.17568,1750.297297,541.8108108,2822.094595,14094.09459,1053.540541,278.0,1419.324324,10278.59459,1053.162162,413.1081081,1328.689189,7709.824324,752.2297297,149.9189189,2661.445946,6987.864865,1380.702703,385.3783784,3299.297297,614.472973,746.027027,74,13.31809973,7.083248719,0.846837759,0.973684211,0.616666667,0.984850478,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Cytotoxic T Cell,T Cells
3523,26785.31897,827.5344828,604.0431034,1087.793103,24210.41379,675.6551724,735.0431034,1608.094828,13692.56034,508.2672414,536.0086207,1757.181034,18836.7069,1236.465517,1504.094828,1273.956897,6857.724138,1293.137931,308.3189655,2368.844828,13923.44828,420.9827586,197.7931034,478.7672414,17131.43966,479.5344828,121.7413793,1297.025862,12837.74138,1449.094828,473.5603448,2877.206897,11099.65517,1245.715517,275.5344828,1621.974138,8390.146552,825.6465517,413.112069,1332.405172,6012.741379,639.5948276,153.3534483,1686.715517,5587.405172,1342.060345,703.4655172,3276.62069,817.7155172,750.6551724,116,18.85418322,8.408430375,0.895047108,0.846715328,0.585858586,-0.209172365,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Unknown,Other Cells
3524,33800.64029,866.7122302,640.323741,1123.942446,28062.23022,693.8489209,781.6690647,1695.266187,15366.91367,512.9280576,960.2589928,1780.402878,19786.46763,1217.266187,4653.453237,2925.366906,7624.42446,1276.546763,313.8848921,2454.76259,15160.35971,1920.014388,141.5755396,737.057554,19025.08633,741.0719424,127.4388489,2758.201439,14287.10072,1670.388489,526.0791367,2811.338129,12201.64748,615.0071942,276.381295,1820.05036,8723.309353,1063.035971,422.8273381,1298.697842,5563.582734,622.2661871,163.5683453,4510.079137,5380.618705,1290.007194,509.2302158,3319.978417,939.5755396,748.4460432,139,18.52873925,9.959689892,0.843246804,0.891025641,0.579166667,-0.832528761,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Cytotoxic T Cell,T Cells
3525,35708.92771,826.7650602,482.7710843,1087.343373,31241.96386,670.8253012,883.3915663,1677.560241,17066.43373,555.2289157,2551.903614,1821.644578,23184.10241,1199.012048,5396.614458,4375.108434,8743.825301,1270.915663,318.0843373,3131.740964,17383.12651,440.9337349,492.9156627,1665.192771,21174.9759,1310.710843,131.7228916,2049.042169,16870.21084,1987.728916,473.373494,2791.668675,14098.72289,609.2108434,275.3975904,1158.174699,10002.27108,1864.463855,409.6746988,1338.807229,6234.987952,696.8614458,161.0,4274.108434,6036.692771,1267.975904,550.1807229,3275.433735,965.3554217,749.1927711,166,19.99197071,11.29321337,0.825167964,0.887700535,0.574394464,1.025074103,1,0,1,1,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,Helper T Cell,T Cells
3526,36655.71053,1046.931579,652.6631579,1132.5,18121.23684,514.0473684,291.6105263,1312.1,8769.994737,422.8526316,429.2947368,1685.215789,11916.68421,996.6631579,7479.910526,2685.178947,4320.278947,1027.557895,245.4684211,2287.984211,8896.073684,285.2368421,199.8631579,425.6473684,10433.51053,312.1894737,106.8947368,6412.0,7692.794737,1283.194737,325.8105263,2805.521053,6532.736842,476.8578947,219.0473684,1084.184211,3183.810526,643.3631579,336.4684211,1262.973684,2407.331579,548.3842105,136.1842105,1991.778947,2258.126316,976.7210526,101.6210526,3092.663158,199.3,751.4894737,190,19.97122421,13.03287378,0.757717577,0.900473934,0.558823529,0.893324409,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,B Cell,B Cells
3527,39511.8,1109.093333,725.04,1188.8,35342.53333,861.0133333,807.4666667,1940.36,19662.70667,665.4,871.8933333,1768.133333,24416.98667,1543.173333,6271.573333,6356.253333,8766.04,1590.12,399.2666667,2653.133333,19089.98667,518.12,2442.146667,870.9466667,23253.28,576.4933333,162.0533333,6154.826667,17845.10667,2209.92,613.6533333,2821.053333,15788.06667,707.2,346.2133333,2132.706667,10469.78667,1369.253333,504.8533333,1341.32,7853.546667,1349.653333,196.2266667,5958.16,7002.026667,1559.493333,264.5866667,3446.08,300.76,747.1733333,75,13.4261784,7.382101489,0.835277279,0.872093023,0.641025641,-1.259522644,1,1,1,1,1,1,0,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,1,Regulatory T Cell,T Cells
3528,18374.41935,860.344086,561.0645161,1075.698925,17544.51613,689.7311828,568.8172043,1524.247312,9432.16129,532.8817204,730.5483871,1784.064516,11917.56989,1242.526882,1937.924731,2592.193548,4710.612903,4191.731183,314.3333333,2356.860215,9796.365591,402.8387097,1245.204301,593.5806452,10906.72043,463.344086,148.7311828,1829.741935,8195.0,1644.215054,573.1935484,2846.064516,7383.354839,842.6774194,280.0860215,1790.494624,5496.548387,959.7419355,430.2043011,1373.634409,4228.086022,1037.021505,168.2903226,5127.268817,3707.139785,1343.344086,440.8924731,3340.451613,467.5913978,749.5698925,93,16.5649495,7.446821316,0.893253703,0.885714286,0.510989011,-0.663042035,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,Macrophage,Other Cells
3529,32908.80882,933.6176471,483.8088235,1072.102941,28850.47059,713.3823529,1247.191176,1583.544118,16426.45588,555.2647059,1260.544118,1758.235294,20950.16176,1330.441176,3937.794118,3066.117647,6923.941176,1343.897059,323.4117647,2468.220588,16112.95588,619.6617647,415.1176471,1375.088235,19822.89706,467.3970588,133.5147059,1266.102941,14821.64706,1916.25,547.6617647,2857.735294,13195.98529,703.25,287.9117647,1556.470588,9610.779412,1282.794118,416.5735294,1328.911765,7149.0,739.0294118,158.3970588,1887.882353,6703.926471,1359.588235,723.8235294,3310.0,603.4705882,747.7352941,68,11.43392258,7.708734268,0.738550124,0.985507246,0.618181818,-0.781613298,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,Helper T Cell,T Cells
3530,28150.41803,809.3606557,617.3442623,1076.696721,25500.12295,652.6229508,555.6393443,1556.713115,14325.05738,494.557377,434.6721311,1702.836066,18955.85246,1222.786885,3729.270492,2518.442623,6650.196721,1382.434426,321.6639344,2357.959016,14494.13115,1697.778689,399.5409836,446.4672131,18018.60656,437.6721311,114.8688525,1976.016393,13181.61475,1557.860656,634.8688525,2788.745902,11685.40984,907.3032787,266.3114754,1420.647541,8688.877049,910.7704918,393.0409836,1302.918033,6617.401639,704.0,151.1557377,3398.54918,5912.934426,1299.737705,438.9836066,3230.647541,646.1721311,749.7295082,122,14.02146994,11.72567126,0.548324767,0.897058824,0.625641026,-0.583986249,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Dendritic Cell,Other Cells
3531,28949.0,850.7857143,595.5454545,1083.279221,26293.4026,663.9025974,615.6688312,1586.824675,15266.46753,513.2662338,574.8376623,1729.012987,20326.61039,1206.019481,3213.811688,2858.974026,7395.474026,1282.051948,306.7142857,2358.331169,14593.25974,398.3246753,241.7012987,538.6038961,18701.70779,556.0064935,132.1038961,2676.331169,14281.05844,1457.857143,583.7857143,2788.357143,12098.22078,890.2922078,273.1428571,1821.090909,9064.12987,886.6038961,403.5714286,1308.0,6170.818182,648.2727273,155.512987,2719.928571,5837.785714,1296.811688,1050.149351,3220.285714,866.4350649,749.6298701,154,15.08329879,13.29000772,0.472916029,0.944785276,0.733333333,-0.431976689,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,Unknown,Other Cells
